wav_filename,wav_filesize,transcript
/home/jia/project/backend/audios/test/1249120_44140394_11062231.wav,83266,i can't stop coughing
/home/jia/project/backend/audios/test/1249120_43604449_57008346.wav,180268,i feel strong pain in my knee after it was hit during the football match 
/home/jia/project/backend/audios/test/1249120_43665783_19119431.wav,142040,standing less than five minutes and my back start to ache
/home/jia/project/backend/audios/test/1249120_33905644_85509322.wav,281304,i can't hear out of my ear properly  i feel like there is something in it causing irritation 
/home/jia/project/backend/audios/test/1249120_15004831_42760211.wav,90156,i have a pain in my joint
/home/jia/project/backend/audios/test/1249120_35350617_26432303.wav,101080,i m feeling cold though the temperature is high
/home/jia/project/backend/audios/test/1249120_28006404_54952459.wav,160542,my knees swell right below the knee cap and hurt when i put weight on them 
/home/jia/project/backend/audios/test/1249120_43612961_34254617.wav,145680,my sore looks like its not healing well 
/home/jia/project/backend/audios/test/1249120_27392644_104298492.wav,69676,stomach pain after drinking milk
/home/jia/project/backend/audios/test/1249120_43612961_47066314.wav,101098,sharp pain and heavy breathing
/home/jia/project/backend/audios/test/1249120_21665495_41066118.wav,120194,i can't stand with this horrible feeling in my stomach
/home/jia/project/backend/audios/test/1249120_38548574_107176513.wav,155692,i have a cut that has become red and oozes puss 
/home/jia/project/backend/audios/test/1249120_28006404_74861178.wav,175402,i often get a sharp pain in my chest and i can't tell what i'm doing that might be triggering it 
/home/jia/project/backend/audios/test/1249120_44142156_29161480.wav,73772,my acne itches and oozes 
/home/jia/project/backend/audios/test/1249120_14353703_18316468.wav,98348,i have eruptions on my face that come and go  
/home/jia/project/backend/audios/test/1249120_42554554_72079229.wav,84696,i have pimples on my back 
/home/jia/project/backend/audios/test/1249120_35350617_62442541.wav,158424,when i was young i had an injury from sports in my knee 
/home/jia/project/backend/audios/test/1249120_14353703_18061815.wav,90156,i have terrible pain in my heart
/home/jia/project/backend/audios/test/1249120_43755034_63065457.wav,152962,when i move on my shoulder  pain shoots down my arm
/home/jia/project/backend/audios/test/1249120_44101988_99351418.wav,120194,my hair is falling out in huge amount
/home/jia/project/backend/audios/test/1249120_35408915_39410155.wav,114732,i have difficulty in breathing in crowded places 
/home/jia/project/backend/audios/test/1249120_39154234_16653332.wav,292226,i feel chilly  like an ice cube   my sister said that she needs several blankets to cover her so that she is warm enough 
/home/jia/project/backend/audios/test/1249120_43620482_69654537.wav,90156,my hair falling out
/home/jia/project/backend/audios/test/1249120_42783052_79304073.wav,207576,i have tried to relief it but i can't
/home/jia/project/backend/audios/test/1249120_42554554_71979010.wav,150232,i feel cold and chills even though my clothes are heavy
/home/jia/project/backend/audios/test/1249120_18985376_68491498.wav,103810,i can't move my leg  there is pain in the joint
/home/jia/project/backend/audios/test/1249120_35444693_88578326.wav,87426,heart aches so much
/home/jia/project/backend/audios/test/1249120_43577102_29984483.wav,160542,standing less than five minutes and my back start to ache
/home/jia/project/backend/audios/test/1249120_35444693_43228202.wav,166616,my chest hurts when i go to take a breath
/home/jia/project/backend/audios/test/1249120_17632529_81992084.wav,121904,my chest break out with red pimples and whiteheads 
/home/jia/project/backend/audios/test/1249120_43172391_86416215.wav,314072,my son got a tattoo several weeks ago and the skin around it is raised and hot and it looks infected 
/home/jia/project/backend/audios/test/1249120_33905644_28997113.wav,133848,i have a rash and it itches very bad 
/home/jia/project/backend/audios/test/1249120_36929821_31477725.wav,79234,i have a pain in my trapes
/home/jia/project/backend/audios/test/1249120_35408915_69993127.wav,81964,i feel lightheaded when i stand up
/home/jia/project/backend/audios/test/1249120_44111844_51618284.wav,152962,i have a scab on the back of my hand that just won't go away 
/home/jia/project/backend/audios/test/1249120_35350617_28713019.wav,183000,i have a blurry vision since i woke up this morning  what could be the reason 
/home/jia/project/backend/audios/test/1249120_43719934_40864336.wav,139308,when i extend my leg there is pain in knee joint
/home/jia/project/backend/audios/test/1249120_44101988_46422267.wav,248536,my cbc report indicate    hb  i feel tired of little work 
/home/jia/project/backend/audios/test/1249120_39142299_80086611.wav,130820,my acne itches and oozes 
/home/jia/project/backend/audios/test/1249120_39740177_43384794.wav,158424,every time i look to left i feel a sharp pain in my neck 
/home/jia/project/backend/audios/test/1249120_35444693_53152715.wav,273112,i have a migrain and i took panadol but it doesn  t help
/home/jia/project/backend/audios/test/1249120_43612961_19597913.wav,187290,standing less than five minutes and my back start to ache
/home/jia/project/backend/audios/test/1249120_43951421_28583102.wav,174808,my grandmother last year went to hospital because she was having a hard time breathing
/home/jia/project/backend/audios/test/1249120_1853182_58917703.wav,86238,i have an open wound in my arm
/home/jia/project/backend/audios/test/1249120_42554554_20974820.wav,128386,my lungs feel heavy like they are filled with mucus
/home/jia/project/backend/audios/test/1249120_43612961_62119104.wav,130820,my foot hurts and i can't turn it   maybe it's broken 
/home/jia/project/backend/audios/test/1249120_20518958_84401096.wav,160542,my temperature dropped and my body get synosed
/home/jia/project/backend/audios/test/1249120_35408915_109001194.wav,84696,there pain in my foot
/home/jia/project/backend/audios/test/1249120_30937687_53202285.wav,160542,i've noticed my hair falling out a lot lately 
/home/jia/project/backend/audios/test/1249120_33251186_88846713.wav,79234,i have a pain in my head
/home/jia/project/backend/audios/test/1249120_28006404_38439043.wav,118932,i get a knee pain when i walk a lot
/home/jia/project/backend/audios/test/1249120_41841195_44742217.wav,133848,the knee feels like it rusted and i suddenly cannot bend it anymore 
/home/jia/project/backend/audios/test/1249120_17632529_57285505.wav,136764,i usually have a bad cough when i get flu 
/home/jia/project/backend/audios/test/1249120_42783052_97121097.wav,273112,i get clusters of pimples on my face that never go away 
/home/jia/project/backend/audios/test/1249120_35154350_20049601.wav,125656,my hair falling out
/home/jia/project/backend/audios/test/1249120_41841195_86917322.wav,103810,i feel a sharp pain in my head when i think too hard 
/home/jia/project/backend/audios/test/1249120_43758322_47410422.wav,122924,i feel joint pain every time i move
/home/jia/project/backend/audios/test/1249120_43577102_75806450.wav,83266,can't keep focus
/home/jia/project/backend/audios/test/1249120_39438102_35003558.wav,172076,i could not exercise because of my knee pain
/home/jia/project/backend/audios/test/1249120_44093933_98305587.wav,125656,when i'm tired i feel my head heavy
/home/jia/project/backend/audios/test/1249120_41150153_15780025.wav,98348,my skin is very dry and peeling 
/home/jia/project/backend/audios/test/1249120_35444693_24131151.wav,404184,my kee is swallowing which indicates i have an infected wound
/home/jia/project/backend/audios/test/1249120_43995026_11460681.wav,112002,i have a rash and it itches very bad 
/home/jia/project/backend/audios/test/1249120_30937687_68349779.wav,101098,have severe cold and cough
/home/jia/project/backend/audios/test/1249120_43995026_35619132.wav,71042,when i play football i have joint pain 
/home/jia/project/backend/audios/test/1249120_43698316_61998620.wav,133848,what's the symptoms of appendicitis 
/home/jia/project/backend/audios/test/1249120_44093933_30813817.wav,174808,i have some terrible problems when i'm breathing during the night 
/home/jia/project/backend/audios/test/1249120_36214391_25526166.wav,79234,i'm feeling nauseous
/home/jia/project/backend/audios/test/1249120_27392644_38977443.wav,93570,i feel dizzy when i make sudden movements
/home/jia/project/backend/audios/test/1249120_44093303_108819586.wav,190262,i have a blurry vision during my swimming training in the pool  why 
/home/jia/project/backend/audios/test/1249120_19425875_87742616.wav,142040,the crushing sensation on my heart leaves me breathless 
/home/jia/project/backend/audios/test/1249120_38548574_79406894.wav,79234,i feel pain in my foot
/home/jia/project/backend/audios/test/1249120_15004831_55550562.wav,114732,when i go to stand  my head starts swirling
/home/jia/project/backend/audios/test/1249120_43898158_47673409.wav,128386,i feel like i've always got something in my throat
/home/jia/project/backend/audios/test/1249120_43857865_36787086.wav,147500,there is a sharp pain in my calve 
/home/jia/project/backend/audios/test/1249120_35154350_17463047.wav,158424,the pain in my ear is unbearable 
/home/jia/project/backend/audios/test/1249120_18172663_64794644.wav,71042,i have cloudy eyes
/home/jia/project/backend/audios/test/1249120_40017708_56582995.wav,107042,when i wake up in the morning i feel a soreness in my body
/home/jia/project/backend/audios/test/1249120_2171654_41417201.wav,71376,i feel weak all over 
/home/jia/project/backend/audios/test/1249120_13842059_28742137.wav,158424,my television and computer seem out of focus even though i have new glasses 
/home/jia/project/backend/audios/test/1249120_41203338_39499003.wav,243074,i can't stand up or sit down i have a pain in my back that annoys me
/home/jia/project/backend/audios/test/1249120_35154350_40129019.wav,183000,when i do hard exercises i feel great pain in my muscles 
/home/jia/project/backend/audios/test/1249120_43719934_102142986.wav,122924,there is so much pain when i move my arm 
/home/jia/project/backend/audios/test/1249120_41221824_91847334.wav,136578,i have a blurry vision after my head was hit yesterday 
/home/jia/project/backend/audios/test/1249120_43172391_39819105.wav,204844,when i walk it's hard to breath 
/home/jia/project/backend/audios/test/1249120_43951421_38870569.wav,106540,my hair is falling when i am combing it 
/home/jia/project/backend/audios/test/1249120_35832653_59565245.wav,128386,my neck feels stiff
/home/jia/project/backend/audios/test/1249120_40184183_38667679.wav,114732,when i go to sleep i am feeling cold
/home/jia/project/backend/audios/test/1249120_43855932_50233344.wav,120194,my child has cough all night  she can't sleep
/home/jia/project/backend/audios/test/1249120_40419625_62286277.wav,139736,when i bend over i get a shooting pain down my back
/home/jia/project/backend/audios/test/1249120_43857865_86146817.wav,117464,when i walk i get a stabbing pain in the top of my foot
